name,labels,review_text,categories
VN Cuisine,positive,tired,vietnamese
VN Cuisine,positive,crisp,vietnamese
Red Robin Gourmet Burgers and Brews,positive,perfect,"burgers,tradamerican"
Red Robin Gourmet Burgers and Brews,negative,glad,"burgers,tradamerican"
Red Robin Gourmet Burgers and Brews,positive,creative,"burgers,tradamerican"
The Shakedown Café,positive,classic,"tradamerican,cafes,pizza"
The Shakedown Café,positive,best,"tradamerican,cafes,pizza"
Chipotle Mexican Grill,negative,gem,"mexican,hotdogs"
Chipotle Mexican Grill,negative,unbelievably,"mexican,hotdogs"
Summer Rolls - Temple City,positive,crowded,"vietnamese,beerbar"
Summer Rolls - Temple City,positive,glad,"vietnamese,beerbar"
Summer Rolls - Temple City,negative,perfect,"vietnamese,beerbar"
Bistro Na's,positive,smoke,"seafood,chinese"
Pizza Hut,positive,hang,"pizza,italian,chicken_wings"
Pizza Hut,positive,great,"pizza,italian,chicken_wings"
Pizza Hut,positive,great,"pizza,italian,chicken_wings"
Applebee's Grill + Bar,positive,overpriced,"tradamerican,sportsbars,burgers"
Applebee's Grill + Bar,negative,unreasonable,"tradamerican,sportsbars,burgers"
Applebee's Grill + Bar,negative,pretty,"tradamerican,sportsbars,burgers"
It's Pho hollywood,positive,like,"vietnamese,thai,asianfusion"
It's Pho hollywood,positive,goof,"vietnamese,thai,asianfusion"
It's Pho hollywood,positive,pleasantly,"vietnamese,thai,asianfusion"
Sun Nong Dan,positive,delicious,"korean,soup"
Sun Nong Dan,positive,pretentious,"korean,soup"
Sun Nong Dan,negative,hates,"korean,soup"
Shinju Sushi,positive,celebrate,"sushi,japanese"
Shinju Sushi,positive,fabulous,"sushi,japanese"
Shinju Sushi,positive,good,"sushi,japanese"
Banana Bay Restaurant,positive,nice,"thai,asianfusion"
Banana Bay Restaurant,positive,pretty,"thai,asianfusion"
Banana Bay Restaurant,positive,good,"thai,asianfusion"
Tasty House 悦來軒,positive,great,"chinese,taiwanese,asianfusion"
Tasty House 悦來軒,positive,good,"chinese,taiwanese,asianfusion"
Tasty House 悦來軒,positive,polite,"chinese,taiwanese,asianfusion"
Grand Harbor Restaurant,positive,patience,chinese
Grand Harbor Restaurant,positive,good,chinese
Panda Express,positive,ready,"chinese,hotdogs"
Panda Express,negative,pros,"chinese,hotdogs"
Panda Express,negative,cons,"chinese,hotdogs"
Green Zone,positive,clear,chinese
Green Zone,positive,best,chinese
Green Zone,positive,great,chinese
Simmer Huang 黄记煌三汁焖锅,positive,great,"chinese,hotpot,noodles"
Simmer Huang 黄记煌三汁焖锅,positive,amazing,"chinese,hotpot,noodles"
Simmer Huang 黄记煌三汁焖锅,positive,helped,"chinese,hotpot,noodles"
The Dive Oyster Bar,positive,super,"seafood,cajun,tradamerican"
The Dive Oyster Bar,positive,helpful,"seafood,cajun,tradamerican"
Denny's,negative,good,"diners,breakfast_brunch,tradamerican"
Denny's,positive,great,"diners,breakfast_brunch,tradamerican"
Denny's,negative,like,"diners,breakfast_brunch,tradamerican"
Big Rice Korean Cuisine,positive,super,"korean,noodles,hotpot"
Big Rice Korean Cuisine,negative,fresh,"korean,noodles,hotpot"
Big Rice Korean Cuisine,negative,strike,"korean,noodles,hotpot"
Young Dong Tofu House,negative,skeptical,"korean,soup,bbq"
Young Dong Tofu House,positive,cheap,"korean,soup,bbq"
Baekjeong - Temple City,positive,excellent,"korean,bbq"
Baekjeong - Temple City,positive,superb,"korean,bbq"
Baekjeong - Temple City,positive,fresh,"korean,bbq"
Anderson’s Grill,positive,impressed,"foodtrucks,mexican"
Anderson’s Grill,positive,fried,"foodtrucks,mexican"
Anderson’s Grill,positive,delicious,"foodtrucks,mexican"
Yaki Q LA,positive,amazing,"japanese,popuprestaurants,tapasmallplates"
Yaki Q LA,positive,good,"japanese,popuprestaurants,tapasmallplates"
Yaki Q LA,positive,nice,"japanese,popuprestaurants,tapasmallplates"
Cafe Las Pupusas Dining & Brews,positive,friendly,"salvadoran,mexican,tradamerican"
Cafe Las Pupusas Dining & Brews,positive,tired,"salvadoran,mexican,tradamerican"
Cafe Las Pupusas Dining & Brews,positive,enjoy,"salvadoran,mexican,tradamerican"
1919 Lanzhou Beef Noodle,positive,prompt,"noodles,chinese,soup"
1919 Lanzhou Beef Noodle,positive,favorite,"noodles,chinese,soup"
1919 Lanzhou Beef Noodle,positive,amazing,"noodles,chinese,soup"
Pescaderia Mr Fish,positive,right,"seafood,seafoodmarkets,mexican"
Pescaderia Mr Fish,negative,pretty,"seafood,seafoodmarkets,mexican"
Pescaderia Mr Fish,positive,warm,"seafood,seafoodmarkets,mexican"
Yoshinoya - Temple City,positive,pretty,japanese
Yoshinoya - Temple City,positive,pretty,japanese
Yoshinoya - Temple City,negative,painfully,japanese
Red Chicken,positive,reward,thai
La Poblanita Mexican Food,positive,love,mexican
La Poblanita Mexican Food,positive,great,mexican
La Poblanita Mexican Food,positive,best,mexican
Yunnan Restaurant,positive,pretty,chinese
Sam Woo BBQ,positive,fresh,"chinese,bbq,seafood"
Sam Woo BBQ,negative,breaks,"chinese,bbq,seafood"
B2O Bar & Grill,positive,warm,"taiwanese,chinese,bars"
B2O Bar & Grill,positive,smiles,"taiwanese,chinese,bars"
B2O Bar & Grill,positive,friendly,"taiwanese,chinese,bars"
JF Mediterranean cuisine,positive,worst,mediterranean
JF Mediterranean cuisine,positive,wrong,mediterranean
JF Mediterranean cuisine,positive,love,mediterranean
Chopsticks House,positive,fast,chinese
Chopsticks House,negative,super,chinese
Chopsticks House,positive,worst,chinese
Chanos Drive In,positive,ready,mexican
Chanos Drive In,positive,pretty,mexican
Burrito Kingdom,negative,pretty,mexican
Hagelbargers,positive,classic,tradamerican
Hagelbargers,positive,fast,tradamerican
Hagelbargers,negative,unfortunately,tradamerican
Saigon Eden,positive,complain,vietnamese
Saigon Eden,positive,enjoyed,vietnamese
Dave & Buster's,positive,enjoyed,"bars,arcades,tradamerican"
Dave & Buster's,negative,pretty,"bars,arcades,tradamerican"
Dave & Buster's,negative,pathetic,"bars,arcades,tradamerican"
Lucky Strike - Hollywood,positive,good,"bowling,tradamerican,venues"
Lucky Strike - Hollywood,positive,concerned,"bowling,tradamerican,venues"
Lucky Strike - Hollywood,positive,helping,"bowling,tradamerican,venues"
1718 Vine,positive,good,"lounges,tradamerican"
1718 Vine,negative,problem,"lounges,tradamerican"
Dave & Buster's,positive,great,"bars,arcades,tradamerican"
Dave & Buster's,positive,confusing,"bars,arcades,tradamerican"
Dave & Buster's,positive,love,"bars,arcades,tradamerican"
Sharky's Woodfired Mexican Grill,positive,love,mexican
Sharky's Woodfired Mexican Grill,positive,great,mexican
Sharky's Woodfired Mexican Grill,positive,great,mexican
Cho Oishi,negative,issue,"japanese,sushi"
Cho Oishi,negative,love,"japanese,sushi"
Le Oriental Bistro,positive,freaking,chinese
Le Oriental Bistro,negative,delicious,chinese
Le Oriental Bistro,positive,comfort,chinese
Al Wazir Chicken,positive,fresh,"mideastern,mediterranean,hotdogs"
Al Wazir Chicken,positive,great,"mideastern,mediterranean,hotdogs"
Al Wazir Chicken,negative,celebrate,"mideastern,mediterranean,hotdogs"
Secret Bar & Grill,positive,best,"sportsbars,tradamerican,steak"
Secret Bar & Grill,negative,best,"sportsbars,tradamerican,steak"
Secret Bar & Grill,positive,worth,"sportsbars,tradamerican,steak"
Cabo Cantina,negative,good,"mexican,sportsbars,breakfast_brunch"
Cabo Cantina,positive,love,"mexican,sportsbars,breakfast_brunch"
Cabo Cantina,negative,horrible,"mexican,sportsbars,breakfast_brunch"
Hot Motha Clucker,positive,enough,"bars,tradamerican,chickenshop"
Hot Motha Clucker,positive,fun,"bars,tradamerican,chickenshop"
Hot Motha Clucker,positive,magic,"bars,tradamerican,chickenshop"
Maxim Chinese Food,positive,worth,chinese
Maxim Chinese Food,positive,best,chinese
Maxim Chinese Food,positive,good,chinese
The Drunken Burrito,positive,good,mexican
The Drunken Burrito,positive,reasonably,mexican
The Drunken Burrito,positive,love,mexican
Musso & Frank Grill,positive,thank,"steak,tradamerican,bars"
Musso & Frank Grill,positive,clean,"steak,tradamerican,bars"
Musso & Frank Grill,positive,adorable,"steak,tradamerican,bars"
Te'Kila,positive,overdue,"bars,mexican"
Te'Kila,positive,best,"bars,mexican"
Oriental Express Cafe,positive,love,"chinese,coffee"
Oriental Express Cafe,positive,consistently,"chinese,coffee"
Oriental Express Cafe,positive,good,"chinese,coffee"
Soprano,positive,sincere,italian
Soprano,negative,virus,italian
Soprano,positive,love,italian
Benihibachi Japanese Grill,positive,charm,"japanese,foodtrucks"
Benihibachi Japanese Grill,negative,best,"japanese,foodtrucks"
Benihibachi Japanese Grill,negative,cheap,"japanese,foodtrucks"
Los Burritos,positive,dirty,mexican
Los Burritos,negative,rip,mexican
Los Burritos,negative,love,mexican
Thai Food,positive,great,thai
Thai Food,negative,free,thai
Thai Food,negative,fantastic,thai
Baja Beach Bar,positive,nice,"sportsbars,mexican"
Baja Beach Bar,positive,fun,"sportsbars,mexican"
Baja Beach Bar,positive,love,"sportsbars,mexican"
Snow White Cafe,positive,great,"bars,tradamerican"
Snow White Cafe,positive,fantastic,"bars,tradamerican"
Palms Thai Restaurant,positive,friendly,"seafood,thai,bbq"
Palms Thai Restaurant,positive,unfortunate,"seafood,thai,bbq"
Palms Thai Restaurant,positive,poorly,"seafood,thai,bbq"
Blue Palms Brewhouse,positive,best,"pubs,tradamerican,burgers"
Blue Palms Brewhouse,positive,best,"pubs,tradamerican,burgers"
Orange Chicken Express,positive,amazing,chinese
Orange Chicken Express,positive,well,chinese
Orange Chicken Express,positive,amazing,chinese
Tacos La Doña,positive,good,"mexican,foodtrucks"
Tacos La Doña,positive,reasonable,"mexican,foodtrucks"
Tacos La Doña,positive,right,"mexican,foodtrucks"
Katsuya Hollywood,positive,impressed,"japanese,sushi,venues"
Katsuya Hollywood,positive,free,"japanese,sushi,venues"
Katsuya Hollywood,positive,friendly,"japanese,sushi,venues"
Tasty Choice,positive,good,chinese
Tasty Choice,negative,love,chinese
Tasty Choice,positive,crazy,chinese
25 Degrees,positive,love,"burgers,diners,tradamerican"
25 Degrees,negative,great,"burgers,diners,tradamerican"
25 Degrees,negative,good,"burgers,diners,tradamerican"
Baja Fresh,negative,thank,"mexican,tex-mex,hotdogs"
Baja Fresh,negative,glad,"mexican,tex-mex,hotdogs"
SHIN,positive,amazing,"japanese,sushi,noodles"
SHIN,positive,love,"japanese,sushi,noodles"
SHIN,positive,hard,"japanese,sushi,noodles"
Joe's Pizza,positive,excuses,"pizza,italian"
Joe's Pizza,negative,accurate,"pizza,italian"
Buffalo Wild Wings,negative,twists,"sportsbars,tradamerican,chicken_wings"
Buffalo Wild Wings,negative,like,"sportsbars,tradamerican,chicken_wings"
APL Restaurant,positive,like,"steak,tradamerican,bbq"
Dos Burritos,positive,good,mexican
Dos Burritos,positive,like,mexican
Miceli's Italian - Hollywood,positive,best,"italian,bars,pizza"
Miceli's Italian - Hollywood,positive,amazing,"italian,bars,pizza"
Miceli's Italian - Hollywood,negative,authentic,"italian,bars,pizza"
The Barish,positive,great,"newamerican,steak,italian"
The Barish,positive,fell,"newamerican,steak,italian"
The Barish,negative,delicious,"newamerican,steak,italian"
Dubai Sauce Modern Grill,positive,enjoyed,"mediterranean,mideastern,halal"
Dubai Sauce Modern Grill,positive,bland,"mediterranean,mideastern,halal"
Dubai Sauce Modern Grill,positive,worst,"mediterranean,mideastern,halal"
Highlight Restaurant,positive,damn,mediterranean
Highlight Restaurant,negative,awesome,mediterranean
Highlight Restaurant,positive,friendly,mediterranean
Pig 'n Whistle,positive,enough,"bars,tradamerican"
Pig 'n Whistle,negative,positive,"bars,tradamerican"
Pig 'n Whistle,positive,variety,"bars,tradamerican"
Embassy Kitchen,positive,garbage,chinese
Mel's Drive In,positive,succeeded,"tradamerican,diners,breakfast_brunch"
Mel's Drive In,negative,top,"tradamerican,diners,breakfast_brunch"
Collins Dining Hall,negative,dark,"breakfast_brunch,tradamerican"
Collins Dining Hall,negative,awful,"breakfast_brunch,tradamerican"
Pink Pepper,positive,freshest,thai
Pink Pepper,negative,excellent,thai
Pink Pepper,negative,appreciate,thai
Red99 Grill & Hot Pot,positive,worst,"hotpot,chinese,bbq"
Red99 Grill & Hot Pot,negative,awesome,"hotpot,chinese,bbq"
Happy Buddha Kitchen,positive,recommend,"vietnamese,chinese"
Barbara Pollastrini Kitchen 90210,positive,better,"italian,popuprestaurants"
Barbara Pollastrini Kitchen 90210,positive,terrible,"italian,popuprestaurants"
Barbara Pollastrini Kitchen 90210,positive,work,"italian,popuprestaurants"
Secret Lasagna,negative,fast,"comfortfood,italian"
Secret Lasagna,negative,decent,"comfortfood,italian"
Secret Lasagna,positive,bland,"comfortfood,italian"
Icho Izakaya,positive,better,"japanese,sushi"
Icho Izakaya,positive,worth,"japanese,sushi"
Icho Izakaya,positive,best,"japanese,sushi"
Good Times at Davey Wayne's,positive,regret,"speakeasies,cocktailbars,tradamerican"
Good Times at Davey Wayne's,negative,perfect,"speakeasies,cocktailbars,tradamerican"
Good Times at Davey Wayne's,positive,affordable,"speakeasies,cocktailbars,tradamerican"
Chez Salim Chicken and Rice Food Truck,positive,satisfied,"foodtrucks,halal,mediterranean"
Chez Salim Chicken and Rice Food Truck,positive,hard,"foodtrucks,halal,mediterranean"
Chez Salim Chicken and Rice Food Truck,positive,great,"foodtrucks,halal,mediterranean"
3rd Base LA,positive,great,"sportsbars,lounges,tradamerican"
3rd Base LA,negative,great,"sportsbars,lounges,tradamerican"
Stout Burgers & Beers,positive,great,"burgers,gastropubs,tradamerican"
Stout Burgers & Beers,negative,impressed,"burgers,gastropubs,tradamerican"
Stout Burgers & Beers,positive,hate,"burgers,gastropubs,tradamerican"
Stout Food Truck,positive,fair,"foodtrucks,burgers,tradamerican"
Stout Food Truck,positive,sadly,"foodtrucks,burgers,tradamerican"
Stout Food Truck,negative,worth,"foodtrucks,burgers,tradamerican"
Hao He Yi Spicy Hot Pot,positive,amazing,"hotpot,chinese"
Hao He Yi Spicy Hot Pot,positive,treasure,"hotpot,chinese"
Supertoro,positive,right,japanese
Supertoro,positive,happy,japanese
Supertoro,positive,best,japanese
The Hat,positive,amazing,"hotdog,tradamerican"
The Hat,positive,best,"hotdog,tradamerican"
The Hat,positive,good,"hotdog,tradamerican"
L'Antica Pizzeria Da Michele,positive,great,"pizza,italian"
L'Antica Pizzeria Da Michele,positive,nice,"pizza,italian"
L'Antica Pizzeria Da Michele,positive,good,"pizza,italian"
Taqueria El Jefe,positive,delicious,"hotdogs,mexican"
Taqueria El Jefe,positive,great,"hotdogs,mexican"
Royal Noodle House,positive,great,"chinese,juicebars,soup"
Royal Noodle House,negative,pleased,"chinese,juicebars,soup"
Royal Noodle House,positive,amazing,"chinese,juicebars,soup"
Habibi Madness,positive,great,"foodtrucks,mexican,burgers"
Habibi Madness,positive,delicious,"foodtrucks,mexican,burgers"
Habibi Madness,negative,great,"foodtrucks,mexican,burgers"
WEHO Thai Noodle & Rice,positive,recommend,"thai,noodles"
WEHO Thai Noodle & Rice,positive,wonderful,"thai,noodles"
WEHO Thai Noodle & Rice,positive,fresh,"thai,noodles"
AL Basch Chicken,positive,favorite,"mediterranean,mideastern"
AL Basch Chicken,negative,like,"mediterranean,mideastern"
Hollywood Sushi,positive,like,"japanese,sushi"
Hollywood Sushi,negative,best,"japanese,sushi"
Hollywood Sushi,negative,favorite,"japanese,sushi"
SUGARFISH by sushi nozawa,positive,love,"japanese,sushi"
SUGARFISH by sushi nozawa,positive,love,"japanese,sushi"
Aroma Bar and Grill,positive,love,"breakfast_brunch,tradamerican,beerbar"
Aroma Bar and Grill,negative,die,"breakfast_brunch,tradamerican,beerbar"
Aroma Bar and Grill,negative,obnoxious,"breakfast_brunch,tradamerican,beerbar"
Lemon Fish,positive,loud,"japanese,sushi"
Lemon Fish,positive,happy,"japanese,sushi"
BBQ + Rice WeHo,positive,prik,"korean,bbq,asianfusion"
BBQ + Rice WeHo,positive,fast,"korean,bbq,asianfusion"
BBQ + Rice WeHo,positive,great,"korean,bbq,asianfusion"
Mission Cantina,positive,great,mexican
OO-KOOK Korean BBQ,positive,amazing,"korean,bbq"
OO-KOOK Korean BBQ,positive,fails,"korean,bbq"
OO-KOOK Korean BBQ,negative,pretty,"korean,bbq"
Hoy-Ka Thai Restaurant,positive,pretty,"thai,noodles"
Hoy-Ka Thai Restaurant,positive,good,"thai,noodles"
Hoy-Ka Thai Restaurant,positive,sad,"thai,noodles"
Stella Barra Pizzeria & Wine Bar,positive,pretty,"pizza,wine_bars,italian"
Stella Barra Pizzeria & Wine Bar,negative,split,"pizza,wine_bars,italian"
Stella Barra Pizzeria & Wine Bar,negative,best,"pizza,wine_bars,italian"
IHOP,positive,sweet,"breakfast_brunch,tradamerican"
IHOP,negative,enjoying,"breakfast_brunch,tradamerican"
The Sisters Cafe,positive,hurts,"vietnamese,asianfusion"
The Sisters Cafe,positive,sweet,"vietnamese,asianfusion"
The Sisters Cafe,positive,fresh,"vietnamese,asianfusion"
Fabiolus Cucina,positive,loved,italian
Fabiolus Cucina,positive,fresh,italian
Fabiolus Cucina,positive,recommend,italian
El Flamin' Taco - Los Angeles,positive,nicest,"foodtrucks,mexican,hotdogs"
El Flamin' Taco - Los Angeles,positive,amazing,"foodtrucks,mexican,hotdogs"
El Flamin' Taco - Los Angeles,positive,lovely,"foodtrucks,mexican,hotdogs"
WILDBIRD,positive,hot,"chickenshop,mexican,salad"
WILDBIRD,negative,beautiful,"chickenshop,mexican,salad"
WILDBIRD,positive,fantastic,"chickenshop,mexican,salad"
Luv2Eat Thai Bistro,positive,excellent,"thai,gluten_free"
Luv2Eat Thai Bistro,positive,friendly,"thai,gluten_free"
Luv2Eat Thai Bistro,positive,great,"thai,gluten_free"
Tacos Gavilan,positive,smells,mexican
Tacos Gavilan,positive,terrible,mexican
Tacos Gavilan,positive,stumbled,mexican
Brothers Meatballs,positive,authentic,"italian,vegan"
Brothers Meatballs,positive,delicious,"italian,vegan"
Brothers Meatballs,positive,delicious,"italian,vegan"
Volcano Wok,positive,pretty,"chinese,hawaiian"
Volcano Wok,negative,glad,"chinese,hawaiian"
Volcano Wok,positive,split,"chinese,hawaiian"
Tocaya - Hollywood,positive,great,"mexican,vegan,gluten_free"
Tocaya - Hollywood,negative,great,"mexican,vegan,gluten_free"
Tocaya - Hollywood,negative,amazing,"mexican,vegan,gluten_free"
Mr Rice,negative,like,chinese
Mr Rice,positive,good,chinese
Tres Sheik,positive,dark,"mediterranean,mideastern"
Tres Sheik,positive,perfect,"mediterranean,mideastern"
RoRo's Chicken,positive,decent,"mediterranean,lebanese,chickenshop"
RoRo's Chicken,negative,happy,"mediterranean,lebanese,chickenshop"
The Shawarma bar,negative,crazy,"lebanese,mediterranean"
The Shawarma bar,negative,love,"lebanese,mediterranean"
Sushi Q,positive,good,japanese
Sushi Q,positive,nice,japanese
Sushi Q,positive,unsure,japanese
